activitePrincipaleEtablissement,typeVoieEtablissement,libelleVoieEtablissement,libelleCommuneEtablissement,codeCommuneEtablissement,departement,geometry,long,lat
47.22Z,rue,DE CASTELLANE,PARIS 8,75108,75,POINT (2.3250763 48.8723686),2.3250763,48.8723686
47.22Z,rue,HELENE COCHENNEC,AUBERVILLIERS,93001,93,POINT (2.4042884 48.9173314),2.4042884,48.9173314
47.22Z,boulevard,MURAT,PARIS 16,75116,75,POINT (2.2576209 48.8455273),2.2576209,48.8455273
47.22Z,rue,DU COMMERCE,ORLY,94054,94,POINT (2.3993782 48.7431347),2.3993782,48.7431347
47.22Z,rue,DU PROGRES,SAINT-DENIS,93066,93,POINT (2.3660349 48.9282575),2.3660349,48.9282575
47.22Z,rue,ESTIENNE D ORVES,VERRIERES-LE-BUISSON,91645,91,POINT (2.256497 48.7405168),2.256497,48.7405168
47.22Z,rue,DU GENERAL DE GAULLE,VILLENEUVE-LE-ROI,94077,94,POINT (2.4252217 48.7353918),2.4252217,48.7353918
47.22Z,avenue,PASTEUR,COURBEVOIE,92026,92,POINT (2.2701141 48.9029221),2.2701141,48.9029221
47.22Z,rue,BEAUFILS,LA COURNEUVE,93027,93,POINT (2.381453 48.9269586),2.381453,48.9269586
47.22Z,boulevard,ALBERT CAMUS,SARCELLES,95585,95,POINT (2.371807 48.9794793),2.371807,48.9794793
47.22Z,rue,DE MONTLHERY,SAINT-MICHEL-SUR-ORGE,91570,91,POINT (2.3067841 48.6357544),2.3067841,48.6357544
47.22Z,rue,DU GENERAL LECLERC,ISSY-LES-MOULINEAUX,92040,92,POINT (2.2730149 48.8240399),2.2730149,48.8240399
47.22Z,rue,DE BEIT SIRA,MONTREUIL,93048,93,POINT (2.4567652 48.8620093),2.4567652,48.8620093
47.22Z,rue,BELGRAND,PARIS 20,75120,75,POINT (2.4016062 48.8646907),2.4016062,48.8646907
47.22Z,rue,GUY MOQUET,CHOISY-LE-ROI,94022,94,POINT (2.4037113 48.76021),2.4037113,48.76021
47.22Z,avenue,JEAN JAURES,DOMONT,95199,95,POINT (2.3305218 49.0297108),2.3305218,49.0297108
47.22Z,avenue,VICTOR HUGO,AUBERVILLIERS,93001,93,POINT (2.379758 48.9120158),2.379758,48.9120158
47.22Z,boulevard,ARISTIDE BRIAND,SAVIGNY-SUR-ORGE,91589,91,POINT (2.3437699 48.6824954),2.3437699,48.6824954
47.22Z,rue,GABRIEL PERI,LEVALLOIS-PERRET,92044,92,POINT (2.2883439 48.8913817),2.2883439,48.8913817
47.22Z,rue,DE LEVIS,PARIS 17,75117,75,POINT (2.3155897 48.8820538),2.3155897,48.8820538
47.22Z,rue,DU POTEAU,PARIS 18,75118,75,POINT (2.3426479 48.8935007),2.3426479,48.8935007
47.22Z,avenue,DE LA GARE,LOUVRES,95351,95,POINT (2.4987272 49.0486078),2.4987272,49.0486078
47.22Z,avenue,JEAN PERRIN,FONTENAY-LE-FLEURY,78242,78,POINT (2.0506169 48.8125684),2.0506169,48.8125684
47.22Z,place,ANTOINE RENARD,NOISY-LE-GRAND,93051,93,POINT (2.5726882 48.838797),2.5726882,48.838797
47.22Z,rue,DU POINT DU JOUR,BOULOGNE-BILLANCOURT,92012,92,POINT (2.2479347 48.8291635),2.2479347,48.8291635
47.22Z,avenue,DE FONTAINEBLEAU,LE KREMLIN-BICETRE,94043,94,POINT (2.3622359 48.810328),2.3622359,48.810328
47.22Z,rue,DU DOCTEUR LERAY,PARIS 13,75113,75,POINT (2.3547647 48.8231506),2.3547647,48.8231506
47.22Z,rue,DANIEL BLERVAQUE,CARRIERES-SOUS-POISSY,78123,78,POINT (2.0211634 48.9412265),2.0211634,48.9412265
47.22Z,rue,DE LA PAPETERIE,ERAGNY,95218,95,POINT (2.0903109 49.0170231),2.0903109,49.0170231
47.22Z,boulevard,DE LA VILLETTE,PARIS 10,75110,75,POINT (2.3761991 48.8731198),2.3761991,48.8731198
47.22Z,rue,CHARLES DE GAULLE,CHESSY,77111,77,POINT (2.7641521 48.8790835),2.7641521,48.8790835
47.22Z,place,AUGUSTE RODIN,VILLEJUIF,94076,94,POINT (2.358746385024661 48.7851954),2.358746385024661,48.7851954
47.22Z,rue,DE PARIS,MONTREUIL,93048,93,POINT (2.4154122 48.854373),2.4154122,48.854373
47.22Z,boulevard,DU GENERAL LECLERC,CLICHY,92024,92,POINT (2.3105665 48.9051021),2.3105665,48.9051021
47.22Z,avenue,ARISTIDE BRIAND,MORANGIS,91432,91,POINT (2.3275131 48.6993371),2.3275131,48.6993371
47.22Z,rue,DE PARIS,CHARENTON-LE-PONT,94018,94,POINT (2.4026835 48.828602),2.4026835,48.828602
47.22Z,avenue,DU 8 MAI 1945,ETAMPES,91223,91,POINT (2.1362003 48.4419507),2.1362003,48.4419507
47.22Z,avenue,JEAN JAURES,DRANCY,93029,93,POINT (2.448305 48.9218622),2.448305,48.9218622
47.22Z,boulevard,DE MAGENTA,PARIS 10,75110,75,POINT (2.3623965 48.8694767),2.3623965,48.8694767
47.22Z,rue,D AVRON,PARIS 20,75120,75,POINT (2.4003457 48.8515884),2.4003457,48.8515884
47.22Z,avenue,DE L ABBE ROGER DERRY,VITRY-SUR-SEINE,94081,94,POINT (2.3906503 48.789896),2.3906503,48.789896
47.22Z,rue,MIRABEAU,ANTONY,92002,92,POINT (2.2966129 48.7424997),2.2966129,48.7424997
47.22Z,rue,DU COMMERCE,SAINT-PIERRE-DU-PERRAY,91573,91,POINT (2.5084839 48.6155258),2.5084839,48.6155258
47.22Z,rue,MAUREPAS,RUEIL-MALMAISON,92063,92,POINT (2.1809661 48.879263),2.1809661,48.879263
47.22Z,rue,DES POSTES,AUBERVILLIERS,93001,93,POINT (2.3904401 48.9051),2.3904401,48.9051
47.22Z,place,DU SANCERROIS,MAUREPAS,78383,78,POINT (1.9444102 48.7621182),1.9444102,48.7621182
47.22Z,rue,DES HETRES,AVON,77014,77,POINT (2.736968908117255 48.41276185),2.736968908117255,48.41276185
47.22Z,place,DE L EGLISE,SOISY-SOUS-MONTMORENCY,95598,95,POINT (2.2963929 48.9879717),2.2963929,48.9879717
47.22Z,rue,CESAR FRANCK,SAINT-GERMAIN-EN-LAYE,78551,78,POINT (2.0639438 48.8921412),2.0639438,48.8921412
47.22Z,avenue,JEAN JACQUES ROUSSEAU,HOUILLES,78311,78,POINT (2.1869374 48.9187672),2.1869374,48.9187672
47.22Z,avenue,PAUL VAILLANT COUTURIER,LA COURNEUVE,93027,93,POINT (2.4090223 48.9194522),2.4090223,48.9194522
47.22Z,rue,DE LANCRY,PARIS 10,75110,75,POINT (2.36034 48.8692127),2.36034,48.8692127
47.22Z,avenue,JEAN JAURES,ARGENTEUIL,95018,95,POINT (2.2067759 48.9413904),2.2067759,48.9413904
47.22Z,avenue,CHARLES FLOQUET,LE BLANC-MESNIL,93007,93,POINT (2.4408475 48.9400495),2.4408475,48.9400495
47.22Z,avenue,JEAN JAURES,PANTIN,93055,93,POINT (2.3933637 48.9047251),2.3933637,48.9047251
47.22Z,rue,LAMARCK,PARIS 18,75118,75,POINT (2.3445839274965206 48.88790005),2.3445839274965206,48.88790005
47.22Z,rue,DES CLOYS,PARIS 18,75118,75,POINT (2.3398907 48.8927683),2.3398907,48.8927683
47.22Z,rue,SALVADOR ALLENDE,NANTERRE,92050,92,POINT (2.2249576 48.8942362),2.2249576,48.8942362
47.22Z,boulevard,FOCH,EPINAY-SUR-SEINE,93031,93,POINT (2.335463 48.9457453),2.335463,48.9457453
47.22Z,rue,DES RIGOLES,PARIS 20,75120,75,POINT (2.3939956 48.8718477),2.3939956,48.8718477
47.22Z,rue,LOUIS LENOIR,VILLIERS-SUR-MARNE,94079,94,POINT (2.5428593 48.8254499),2.5428593,48.8254499
47.22Z,allée,DES COQUELICOTS,ERAGNY,95218,95,POINT (2.1123306 49.0185416),2.1123306,49.0185416
47.22Z,avenue,HENRI GINOUX,MONTROUGE,92049,92,POINT (2.3228631 48.8186535),2.3228631,48.8186535
47.22Z,avenue,JEAN JAURES,AUBERVILLIERS,93001,93,POINT (2.3907502 48.9025448),2.3907502,48.9025448
47.22Z,avenue,PAUL VAILLANT COUTURIER,LA COURNEUVE,93027,93,POINT (2.4090223 48.9194522),2.4090223,48.9194522
47.22Z,rue,DES MARTYRS,PARIS 9,75109,75,POINT (2.3393365 48.8774814),2.3393365,48.8774814
47.22Z,rue,DE CLIGNANCOURT,PARIS 18,75118,75,POINT (2.3473906 48.885154),2.3473906,48.885154
47.22Z,rue,DU MARCHE,CRECY-LA-CHAPELLE,77142,77,POINT (2.9090068 48.8572446),2.9090068,48.8572446
47.22Z,rue,GABRIEL PERI,HOUILLES,78311,78,POINT (2.1942293 48.9252047),2.1942293,48.9252047
47.22Z,rue,DE PARIS,LES LILAS,93045,93,POINT (2.4116234 48.8786082),2.4116234,48.8786082
47.22Z,rue,DES FONTAINES MARIVEL,CHAVILLE,92022,92,POINT (2.1906474 48.8092371),2.1906474,48.8092371
47.22Z,place,DE L EGLISE,MONTESSON,78418,78,POINT (2.1490769 48.9076019),2.1490769,48.9076019
47.22Z,avenue,DU GENERAL DE GAULLE,VELIZY-VILLACOUBLAY,78640,78,POINT (2.1829003 48.7849735),2.1829003,48.7849735
47.22Z,boulevard,DU GENERAL GIRAUD,SAINT-MAUR-DES-FOSSES,94068,94,POINT (2.4822762 48.7916302),2.4822762,48.7916302
47.22Z,rue,DU FAUBOURG SAINT HONORE,PARIS 8,75108,75,POINT (2.2983559 48.8777215),2.2983559,48.8777215
47.22Z,rue,DE LOURMEL,PARIS 15,75115,75,POINT (2.2916287 48.8497065),2.2916287,48.8497065
47.22Z,rue,GAMBETTA,CHELLES,77108,77,POINT (2.5943016 48.8802882),2.5943016,48.8802882
47.22Z,rue,DE PROVENCE,RIS-ORANGIS,91521,91,POINT (2.415029 48.6456076),2.415029,48.6456076
47.22Z,avenue,DE SAINT OUEN,PARIS 18,75118,75,POINT (2.3260235 48.8883163),2.3260235,48.8883163
47.22Z,place,CHARLES DE GAULLE,SAINT-GRATIEN,95555,95,POINT (2.286528182268907 48.9692541),2.286528182268907,48.9692541
47.22Z,rue,DE LA CONVENTION,PARIS 15,75115,75,POINT (2.2789061 48.8453013),2.2789061,48.8453013
47.22Z,rue,MARGUERITE DE ROCHECHOUART,PARIS 9,75109,75,POINT (2.3444789 48.8770896),2.3444789,48.8770896
47.22Z,rue,MOUFFETARD,PARIS 5,75105,75,POINT (2.349257 48.844859),2.349257,48.844859
47.22Z,rue,FALGUIERE,PARIS 15,75115,75,POINT (2.3171107 48.8434366),2.3171107,48.8434366
47.22Z,rue,DU CHEMIN VERT,PARIS 11,75111,75,POINT (2.3703651 48.8576817),2.3703651,48.8576817
47.22Z,rue,GABRIEL PERI,HOUILLES,78311,78,POINT (2.1942293 48.9252047),2.1942293,48.9252047
47.22Z,rue,DE LA BUTTE ROUGE,PIERRELAYE,95488,95,POINT (2.1741491 49.0197277),2.1741491,49.0197277
47.22Z,rue,GABRIEL PERI,GENTILLY,94037,94,POINT (2.3534126 48.812849),2.3534126,48.812849
47.22Z,place,D ORION,MEUDON,92048,92,POINT (2.2244974 48.7863305),2.2244974,48.7863305
47.22Z,avenue,PRESIDENT WILSON,ROMAINVILLE,93063,93,POINT (2.4310019 48.8832538),2.4310019,48.8832538
47.22Z,avenue,JEAN JAURES,SARTROUVILLE,78586,78,POINT (2.1579005 48.9387772),2.1579005,48.9387772
47.22Z,rue,DES HUISSIERS,NEUILLY-SUR-SEINE,92051,92,POINT (2.2666785 48.8848503),2.2666785,48.8848503
47.22Z,rue,DE LA LIBERTE,SURVILLIERS,95604,95,POINT (2.5432897 49.100031),2.5432897,49.100031
47.22Z,rue,DES MARTYRS,PARIS 9,75109,75,POINT (2.3393365 48.8774814),2.3393365,48.8774814
47.22Z,rue,GEORGES BRASSENS,EVRY-COURCOURONNES,91228,91,POINT (2.421496 48.6264596),2.421496,48.6264596
47.22Z,rue,JOSEPH HENAFF,DRANCY,93029,93,POINT (2.4557841 48.9328681),2.4557841,48.9328681
47.22Z,rue,DE L ABONDANCE,CERGY,95127,95,POINT (2.0343064 49.0496433),2.0343064,49.0496433
47.22Z,boulevard,HENRI BARBUSSE,HOUILLES,78311,78,POINT (2.1923511 48.9267873),2.1923511,48.9267873
47.22Z,avenue,VICTOR CRESSON,ISSY-LES-MOULINEAUX,92040,92,POINT (2.2643932 48.821861),2.2643932,48.821861
47.22Z,place,DU GENERAL DE GAULLE,LIMOURS,91338,91,POINT (2.0767626 48.6459272),2.0767626,48.6459272
47.22Z,rue,HEMET,AUBERVILLIERS,93001,93,POINT (2.3893795 48.9171442),2.3893795,48.9171442
47.22Z,avenue,DES AULNES,MEULAN-EN-YVELINES,78401,78,POINT (1.903526 49.0102338),1.903526,49.0102338
47.22Z,place,DU GENERAL LECLERC,PIERREFITTE-SUR-SEINE,93059,93,POINT (2.3717145 48.9640842),2.3717145,48.9640842
47.22Z,rue,PASTEUR,PALAISEAU,91477,91,POINT (2.2485636 48.5880045),2.2485636,48.5880045
47.22Z,avenue,DE SAINT OUEN,PARIS 18,75118,75,POINT (2.3260235 48.8883163),2.3260235,48.8883163
47.22Z,rue,DE MENILMONTANT,PARIS 20,75120,75,POINT (2.3849794 48.8674556),2.3849794,48.8674556
47.22Z,avenue,PIERRE ET MARIE CURIE,LE BLANC-MESNIL,93007,93,POINT (2.4598074 48.9361072),2.4598074,48.9361072
47.22Z,rue,ROBESPIERRE,BOIS D'ARCY,78073,78,POINT (2.0229891 48.8019696),2.0229891,48.8019696
47.22Z,place,DU 19 MARS 1962,MAGNY-LES-HAMEAUX,78356,78,POINT (2.1022176 48.7186062),2.1022176,48.7186062
47.22Z,rue,ORDENER,PARIS 18,75118,75,POINT (2.3343602 48.8939071),2.3343602,48.8939071
47.22Z,rue,FERAY,CORBEIL-ESSONNES,91174,91,POINT (2.4695886 48.6050672),2.4695886,48.6050672
47.22Z,rue,VOLTAIRE,LEVALLOIS-PERRET,92044,92,POINT (2.2846059 48.8921019),2.2846059,48.8921019
47.22Z,rue,DAGUERRE,PARIS 14,75114,75,POINT (2.3300249 48.8338639),2.3300249,48.8338639
47.22Z,rue,DE VAUGIRARD,PARIS 15,75115,75,POINT (2.336455 48.8492162),2.336455,48.8492162
47.22Z,avenue,PAUL VAILLANT COUTURIER,LE BLANC-MESNIL,93007,93,POINT (2.4752779 48.9282771),2.4752779,48.9282771
47.22Z,rue,DE LA COUTURE,SAACY-SUR-MARNE,77397,77,POINT (3.2102091 48.9607572),3.2102091,48.9607572
47.22Z,rue,DE LA CHAPELLE,PARIS 18,75118,75,POINT (2.3600396 48.8914956),2.3600396,48.8914956
47.22Z,allée,GUSTAVE SANDRAS,ELANCOURT,78208,78,POINT (1.9672098 48.7951636),1.9672098,48.7951636
47.22Z,rue,LECOURBE,PARIS 15,75115,75,POINT (2.2956748 48.8404047),2.2956748,48.8404047
47.22Z,avenue,GALLIENI,NOISY-LE-SEC,93053,93,POINT (2.4614038 48.8967743),2.4614038,48.8967743
47.22Z,rue,DU GENERAL DE GAULLE,RAMBOUILLET,78517,78,POINT (1.8257347 48.642924),1.8257347,48.642924
47.22Z,allée,DE CHANTEREINE,MANTES-LA-VILLE,78362,78,POINT (1.723121 48.9793227),1.723121,48.9793227
47.22Z,rue,JEAN JAURES,VILLEJUIF,94076,94,POINT (2.3662959 48.7969151),2.3662959,48.7969151
47.22Z,avenue,ANATOLE FRANCE,VITRY-SUR-SEINE,94081,94,POINT (2.4041008 48.8032588),2.4041008,48.8032588
47.22Z,rue,DES ORMESSONS,VAUX-LE-PENIL,77487,77,POINT (2.681069 48.5261906),2.681069,48.5261906
47.22Z,rue,DOCTEUR ANDRE LIBERT,ORMESSON-SUR-MARNE,94055,94,POINT (2.5433762 48.7895011),2.5433762,48.7895011
47.22Z,rue,CLAIRAUT,PARIS 17,75117,75,POINT (2.3201612 48.8885697),2.3201612,48.8885697
47.22Z,rue,DU PERE CORENTIN,PARIS 14,75114,75,POINT (2.3315316 48.8267693),2.3315316,48.8267693
47.22Z,boulevard,CHASTENET DE GERY,LE KREMLIN-BICETRE,94043,94,POINT (2.3583203 48.8032959),2.3583203,48.8032959
47.22Z,avenue,DE STALINGRAD,ACHERES,78005,78,POINT (2.0709851 48.9625685),2.0709851,48.9625685
47.22Z,rue,SAINT FERDINAND,PARIS 17,75117,75,POINT (2.285452 48.8769508),2.285452,48.8769508
47.22Z,avenue,GAMBETTA,BAGNOLET,93006,93,POINT (2.4188752 48.8721701),2.4188752,48.8721701
47.22Z,rue,DE SIGY,DONNEMARIE-DONTILLY,77159,77,POINT (3.1359864 48.4755472),3.1359864,48.4755472
47.22Z,rue,DU HAMEAU,PARIS 15,75115,75,POINT (2.2886139 48.834702),2.2886139,48.834702
47.22Z,rue,DE LA FERME,EZANVILLE,95229,95,POINT (2.3605593 49.0309991),2.3605593,49.0309991
47.22Z,rue,POLIVEAU,PARIS 5,75105,75,POINT (2.3610458 48.8402852),2.3610458,48.8402852
47.22Z,place,D ALIGRE,PARIS 12,75112,75,POINT (2.3784803 48.8485036),2.3784803,48.8485036
47.22Z,boulevard,DE L ALMONT,MELUN,77288,77,POINT (2.6742639 48.5482618),2.6742639,48.5482618
47.22Z,rue,DOCTEUR MARC BOMBIGER,SURESNES,92073,92,POINT (2.2122008 48.8633259),2.2122008,48.8633259
47.22Z,rue,MOUFFETARD,PARIS 5,75105,75,POINT (2.349257 48.844859),2.349257,48.844859
47.22Z,avenue,DE PONTOISE,POISSY,78498,78,POINT (2.0604557 48.9480229),2.0604557,48.9480229
47.22Z,place,PINEL,PARIS 13,75113,75,POINT (2.3620254 48.8328682),2.3620254,48.8328682
47.22Z,rue,DU VIVIER,HERBLAY-SUR-SEINE,95306,95,POINT (2.1690012 48.9907899),2.1690012,48.9907899
47.22Z,boulevard,WESTINGHOUSE,SEVRAN,93071,93,POINT (2.5208869 48.9259875),2.5208869,48.9259875
47.22Z,place,DU COMTE DE BENDERN,LA CELLE-SAINT-CLOUD,78126,78,POINT (2.1239193 48.8405429),2.1239193,48.8405429
47.22Z,rue,DE PARIS,SAINT-GERMAIN-EN-LAYE,78551,78,POINT (2.152438 48.9453618),2.152438,48.9453618
47.22Z,avenue,DE L EUROPE,BOIS-COLOMBES,92009,92,POINT (2.2597453 48.9065513),2.2597453,48.9065513
47.22Z,boulevard,DE LA BOISSIERE,MONTREUIL,93048,93,POINT (2.4531255 48.8784239),2.4531255,48.8784239
47.22Z,rue,DE FONTENAY,VINCENNES,94080,94,POINT (2.432803 48.8485432),2.432803,48.8485432
47.22Z,avenue,DE CHANZY,LES PAVILLONS-SOUS-BOIS,93057,93,POINT (2.5170946 48.9080014),2.5170946,48.9080014
47.22Z,rue,JULES FERRY,MONTMAGNY,95427,95,POINT (2.336015593710445 48.95895565),2.336015593710445,48.95895565
47.22Z,place,GASTON VIENS,ORLY,94054,94,POINT (2.4077936 48.74469),2.4077936,48.74469
47.22Z,rue,DES BOURGUIGNONS,ASNIERES-SUR-SEINE,92004,92,POINT (2.272517 48.9098282),2.272517,48.9098282
47.22Z,avenue,DE PARIS,EAUBONNE,95203,95,POINT (2.2836256 48.9927619),2.2836256,48.9927619
47.22Z,avenue,HENRI CHARON,VIGNEUX-SUR-SEINE,91657,91,POINT (2.4200733 48.7071247),2.4200733,48.7071247
47.22Z,place,DU PANORAMA,CLAMART,92023,92,POINT (2.2716260958984114 48.7929956),2.2716260958984114,48.7929956
47.22Z,rue,JEAN MOULIN,GUYANCOURT,78297,78,POINT (2.0638291 48.7694584),2.0638291,48.7694584
47.22Z,rue,DU PERE LEGRIS,CORBEIL-ESSONNES,91174,91,POINT (2.4683363 48.6034591),2.4683363,48.6034591
47.22Z,rue,EDGAR QUINET,LA COURNEUVE,93027,93,POINT (2.3987935 48.9317802),2.3987935,48.9317802
47.22Z,rue,DU POITOU,CHEVILLY-LARUE,94021,94,POINT (2.3603668 48.7755119),2.3603668,48.7755119
47.22Z,rue,PIERRE BROSSOLETTE,GRIGNY,91286,91,POINT (2.3875063 48.6560357),2.3875063,48.6560357
47.22Z,rue,DE PARIS,SAINT-GERMAIN-EN-LAYE,78551,78,POINT (2.152438 48.9453618),2.152438,48.9453618
47.22Z,rue,DU PRESSOIR,MAULE,78380,78,POINT (1.8504012 48.9094332),1.8504012,48.9094332
47.22Z,avenue,MICHELET,SAINT-OUEN-SUR-SEINE,93070,93,POINT (2.3441283 48.9031291),2.3441283,48.9031291
47.22Z,rue,DE MEAUX,PARIS 19,75119,75,POINT (2.3713726 48.8791992),2.3713726,48.8791992
47.22Z,rue,DE LA LIBERATION,BRUYERES-LE-CHATEL,91115,91,POINT (2.1857379 48.5918586),2.1857379,48.5918586
47.22Z,boulevard,JEAN MONNET,BRY-SUR-MARNE,94015,94,POINT (2.5328986 48.8317095),2.5328986,48.8317095
47.22Z,rue,DES CHESNOIS,MONTEREAU-FAULT-YONNE,77305,77,POINT (2.9565809 48.3959093),2.9565809,48.3959093
47.22Z,avenue,PAUL VAILLANT COUTURIER,ARCUEIL,94003,94,POINT (2.3380526 48.8041305),2.3380526,48.8041305
47.22Z,chemin,DE L ILE,NANTERRE,92050,92,POINT (2.1877487293041864 48.8993337),2.1877487293041864,48.8993337
47.22Z,rue,ANSELME RONDENAY,VITRY-SUR-SEINE,94081,94,POINT (2.3968497 48.7783132),2.3968497,48.7783132
47.22Z,rue,BERTAUX,FONTENAY-TRESIGNY,77192,77,POINT (2.8659198 48.7066734),2.8659198,48.7066734
47.22Z,rue,DU GENERAL LECLERC,CHARENTON-LE-PONT,94018,94,POINT (2.4161172 48.8230807),2.4161172,48.8230807
47.22Z,rue,OBERKAMPF,PARIS 11,75111,75,POINT (2.3684923 48.8632024),2.3684923,48.8632024
47.22Z,rue,DE L ABBAYE,SAINT-MAUR-DES-FOSSES,94068,94,POINT (2.475149 48.8146498),2.475149,48.8146498
47.22Z,rue,LOUISE MICHEL,LEVALLOIS-PERRET,92044,92,POINT (2.2835858 48.8867891),2.2835858,48.8867891
47.22Z,avenue,DU PARC,VITRY-SUR-SEINE,94081,94,POINT (2.3949075 48.7916751),2.3949075,48.7916751
47.22Z,rue,SADI CARNOT,BAGNOLET,93006,93,POINT (2.4231014 48.874867),2.4231014,48.874867
47.22Z,place,DE LA REUNION,PARIS 20,75120,75,POINT (2.400775 48.8555214),2.400775,48.8555214
47.22Z,avenue,LEDRU ROLLIN,LE PERREUX-SUR-MARNE,94058,94,POINT (2.502779 48.8427681),2.502779,48.8427681
47.22Z,avenue,FRANKLIN ROOSEVELT,LA FERTE-SOUS-JOUARRE,77183,77,POINT (3.120468 48.9435884),3.120468,48.9435884
47.22Z,rue,DU GENERAL ARCHINARD,VILLIERS-LE-BEL,95680,95,POINT (2.3943215 49.0075117),2.3943215,49.0075117
47.22Z,rue,DE L AMIRAL MOUCHEZ,PARIS 13,75113,75,POINT (2.3416849 48.8253855),2.3416849,48.8253855
47.22Z,avenue,DE SAVOIE,VELIZY-VILLACOUBLAY,78640,78,POINT (2.1726155 48.7834453),2.1726155,48.7834453
47.22Z,rue,DES SECHERONS,MONTEREAU-FAULT-YONNE,77305,77,POINT (2.9716765 48.3918931),2.9716765,48.3918931
47.22Z,allée,BEETHOVEN,ARGENTEUIL,95018,95,POINT (2.2180795 48.9538331),2.2180795,48.9538331
47.22Z,place,GASTON VIENS,ORLY,94054,94,POINT (2.4077936 48.74469),2.4077936,48.74469
47.22Z,rue,DOCTEUR ROUX,CHOISY-LE-ROI,94022,94,POINT (2.4034215 48.7709996),2.4034215,48.7709996
47.22Z,rue,JEAN JAURES,LEVALLOIS-PERRET,92044,92,POINT (2.2944364 48.893156),2.2944364,48.893156
47.22Z,rue,DE LA POMPE,PARIS 16,75116,75,POINT (2.2751919 48.8600618),2.2751919,48.8600618
47.22Z,avenue,DE PARIS,EAUBONNE,95203,95,POINT (2.2836256 48.9927619),2.2836256,48.9927619
47.22Z,avenue,FELIX FAURE,PARIS 15,75115,75,POINT (2.291007 48.8422464),2.291007,48.8422464
47.22Z,rue,DE LA MARNE,VILLENEUVE-SAINT-GEORGES,94078,94,POINT (2.4480609 48.7307275),2.4480609,48.7307275
47.22Z,place,DU MARCHE,CROUY-SUR-OURCQ,77148,77,POINT (3.0755747 49.0905488),3.0755747,49.0905488
47.22Z,place,MARC SANGNIER,GONESSE,95277,95,POINT (2.4228378573749874 49.0019165),2.4228378573749874,49.0019165
47.22Z,rue,DE LA HAUTE CARRIERE,GAGNY,93032,93,POINT (2.5574581 48.8762106),2.5574581,48.8762106
47.22Z,avenue,DES LOTS COMMUNAUX,GENNEVILLIERS,92036,92,POINT (2.2929125 48.9354788),2.2929125,48.9354788
47.22Z,rue,DE PARIS,CHAMPS-SUR-MARNE,77083,77,POINT (2.6089796 48.8525116),2.6089796,48.8525116
47.22Z,boulevard,JEAN JAURES,BOULOGNE-BILLANCOURT,92012,92,POINT (2.238081 48.8432647),2.238081,48.8432647
47.22Z,rue,DE BELLEVILLE,PARIS 20,75120,75,POINT (2.3790355 48.8725661),2.3790355,48.8725661
47.22Z,rue,ARISTIDE BRIAND,OSNY,95476,95,POINT (2.0660554 49.0607154),2.0660554,49.0607154
47.22Z,rue,MAURICE BERTEAUX,VILLETANEUSE,93079,93,POINT (2.336743 48.9560229),2.336743,48.9560229
47.22Z,rue,DU PLATEAU,AUBERGENVILLE,78029,78,POINT (1.8627391 48.9587191),1.8627391,48.9587191
47.22Z,rue,DE PARIS,LES LILAS,93045,93,POINT (2.4116234 48.8786082),2.4116234,48.8786082
47.22Z,rue,JEAN GOUJON,MONTIGNY-LE-BRETONNEUX,78423,78,POINT (2.0180077 48.7664468),2.0180077,48.7664468
47.22Z,rue,ARISTIDE BRIAND,ETAMPES,91223,91,POINT (2.1610693 48.4336792),2.1610693,48.4336792
47.22Z,rue,ARISTIDE BRIAND,LEVALLOIS-PERRET,92044,92,POINT (2.2985342 48.8967737),2.2985342,48.8967737
47.22Z,avenue,CHARLES DE GAULLE,HOUILLES,78311,78,POINT (2.1863063 48.9215469),2.1863063,48.9215469
47.22Z,avenue,DE VERDUN,PARAY-VIEILLE-POSTE,91479,91,POINT (2.3524397 48.7055236),2.3524397,48.7055236
47.22Z,avenue,CARNOT,VILLENEUVE-SAINT-GEORGES,94078,94,POINT (2.4467435 48.733006),2.4467435,48.733006
47.22Z,avenue,DE LA REPUBLIQUE,PONTAULT-COMBAULT,77373,77,POINT (2.6057298 48.8019465),2.6057298,48.8019465
47.22Z,rue,DE MEAUX,PARIS 19,75119,75,POINT (2.3713726 48.8791992),2.3713726,48.8791992
47.22Z,avenue,GASTON MONMOUSSEAU,STAINS,93072,93,POINT (2.389247 48.9485349),2.389247,48.9485349
47.22Z,allée,HANSI,ROSNY-SOUS-BOIS,93064,93,POINT (2.4994195 48.8693874),2.4994195,48.8693874
47.22Z,avenue,DE FLANDRE,PARIS 19,75119,75,POINT (2.3695869 48.8852901),2.3695869,48.8852901
47.22Z,rue,ALPHONSE BERANGER,CORBEIL-ESSONNES,91174,91,POINT (2.4687642 48.5924564),2.4687642,48.5924564
47.22Z,allée,JEAN LOUIS BARRAULT,MEAUX,77284,77,POINT (2.9127923 48.9524789),2.9127923,48.9524789
47.22Z,rue,MARC SANGNIER,MAISONS-ALFORT,94046,94,POINT (2.4529489 48.8061156),2.4529489,48.8061156
47.22Z,rue,DES PYRENEES,PARIS 20,75120,75,POINT (2.4015373 48.8599073),2.4015373,48.8599073
47.22Z,chemin,DES ETAMIERES,EPONE,78217,78,POINT (1.8249108 48.9663467),1.8249108,48.9663467
47.22Z,rue,PAUL VAILLANT COUTURIER,ARGENTEUIL,95018,95,POINT (2.2558028 48.9474468),2.2558028,48.9474468
